File,Current Memory (MB),Peak Memory (MB),Elapsed Time (seconds),Result Length,Result
78,0.32136058807373047,0.4469327926635742,1.0414018630981445,4,"['sao_paulo', 'natal', 'natal', 'manaus']"
79,0.3141975402832031,0.5031194686889648,1.0783758163452148,6,"['sao_paulo', 'joao_pessoa', 'fortaleza', 'natal', 'natal', 'manaus']"
80,0.3277931213378906,0.5031194686889648,2.649397611618042,7,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'rio_de_janeiro', 'fortaleza', 'manaus']"
81,0.3356618881225586,0.5031194686889648,2.9613053798675537,9,"['sao_paulo', 'rio_de_janeiro', 'natal', 'natal', 'rio_de_janeiro', 'joao_pessoa', 'fortaleza', 'salvador', 'manaus']"
82,0.34919166564941406,0.507145881652832,3.0774056911468506,6,"['sao_paulo', 'salvador', 'natal', 'natal', 'belo_horizonte', 'manaus']"
83,0.35750484466552734,0.507145881652832,2.0252132415771484,5,"['sao_paulo', 'natal', 'natal', 'joao_pessoa', 'manaus']"
84,0.3710451126098633,0.507145881652832,2.5606088638305664,6,"['sao_paulo', 'natal', 'natal', 'sao_paulo', 'salvador', 'manaus']"
85,0.3592672348022461,0.507145881652832,2.7061517238616943,6,"['sao_paulo', 'fortaleza', 'joao_pessoa', 'natal', 'natal', 'manaus']"
86,0.3706350326538086,0.507145881652832,1.9730231761932373,7,"['sao_paulo', 'salvador', 'recife', 'natal', 'natal', 'recife', 'manaus']"
87,0.3805398941040039,0.507145881652832,1.8851292133331299,7,"['sao_paulo', 'natal', 'natal', 'recife', 'joao_pessoa', 'fortaleza', 'manaus']"
88,0.3336200714111328,0.5111198425292969,1.8908412456512451,7,"['sao_paulo', 'recife', 'rio_de_janeiro', 'natal', 'natal', 'fortaleza', 'manaus']"
89,0.35729026794433594,0.5111198425292969,2.8001227378845215,6,"['sao_paulo', 'fortaleza', 'natal', 'natal', 'fortaleza', 'manaus']"
90,0.3371467590332031,0.5111198425292969,3.0261504650115967,8,"['sao_paulo', 'rio_de_janeiro', 'joao_pessoa', 'natal', 'natal', 'belo_horizonte', 'fortaleza', 'manaus']"
